loc,longitude,latitude,year,date,gens,DD_vince,jd_vince,obsp,predict,moths,cumoths,dataset
3740,-119.7153015,35.54929733,2013,4/24/2013,0,332,114,0.448074669,0.74641943,51,192,1
3740,-119.7153015,35.54929733,2013,5/1/2013,0,393,121,0.672112048,0.901716053,96,288,1
3740,-119.7153015,35.54929733,2013,5/8/2013,0,442,128,0.86581099,0.964739323,83,371,1
3740,-119.7153015,35.54929733,2013,5/22/2013,1,557,142,0.200000003,0.080904551,20,20,1
3740,-119.7153015,35.54929733,2013,5/29/2013,1,606,149,0.200000003,0.12646082,0,20,1
3740,-119.7153015,35.54929733,2013,6/5/2013,1,671,156,0.209999993,0.213879421,1,21,1
3740,-119.7153015,35.54929733,2013,6/12/2013,1,747,163,0.219999999,0.35640049,1,22,1
3740,-119.7153015,35.54929733,2013,6/19/2013,1,808,170,0.379999995,0.494199455,16,38,1
3740,-119.7153015,35.54929733,2013,6/26/2013,1,877,177,0.474999994,0.66144675,9.5,47.5,1
3740,-119.7153015,35.54929733,2013,7/3/2013,1,935,184,0.720000029,0.786772847,24.5,72,1
3740,-119.7153015,35.54929733,2013,7/10/2013,1,996,191,0.850000024,0.890348077,13,85,1
3740,-119.7153015,35.54929733,2013,9/4/2013,3,1552,247,0.139626905,0.085636392,123.5,123.5,1
3740,-119.7153015,35.54929733,2013,9/11/2013,3,1625,254,0.276992649,0.186714858,121.5,245,1
3740,-119.7153015,35.54929733,2013,9/18/2013,3,1693,261,0.389485598,0.351982325,99.5,344.5,1
3740,-119.7153015,35.54929733,2013,9/26/2013,3,1753,269,0.530808389,0.559154212,125,469.5,1
3740,-119.7153015,35.54929733,2013,10/2/2013,3,1797,275,0.672696412,0.723870575,125.5,595,1
3740,-119.7153015,35.54929733,2013,10/9/2013,3,1842,282,0.796495199,0.866239846,109.5,704.5,1
3740,-119.7153015,35.54929733,2013,10/16/2013,3,1881,289,0.884115338,0.948228121,77.5,782,1
3740,-119.7153015,35.54929733,2013,4/3/2013,0,215,93,0.114595897,0.293530852,27,47.5,1
3740,-119.7153015,35.54929733,2013,4/10/2013,0,249,100,0.160434261,0.425833762,19,66.5,1
3740,-119.7153015,35.54929733,2013,4/17/2013,0,281,107,0.261761159,0.555210114,42,108.5,1
3740,-119.7153015,35.54929733,2013,4/24/2013,0,332,114,0.408926427,0.74641943,61,169.5,1
3740,-119.7153015,35.54929733,2013,5/1/2013,0,393,121,0.627261758,0.901716053,90.5,260,1
3740,-119.7153015,35.54929733,2013,5/8/2013,0,442,128,0.78166467,0.964739323,64,324,1
3740,-119.7153015,35.54929733,2013,7/24/2013,2,1139,205,0.135704875,0.0889965,51.5,51.5,1
3740,-119.7153015,35.54929733,2013,7/31/2013,2,1207,212,0.287220031,0.178426474,57.5,109,1
3740,-119.7153015,35.54929733,2013,8/7/2013,2,1276,219,0.407114625,0.328316778,45.5,154.5,1
3740,-119.7153015,35.54929733,2013,8/14/2013,2,1348,226,0.588932812,0.553179741,69,223.5,1
3740,-119.7153015,35.54929733,2013,8/21/2013,2,1414,233,0.801054001,0.771403968,80.5,304,1
3740,-119.7153015,35.54929733,2013,9/4/2013,3,1552,247,0.13615334,0.085636392,103,103,1
3740,-119.7153015,35.54929733,2013,9/11/2013,3,1625,254,0.288830131,0.186714858,115.5,218.5,1
3740,-119.7153015,35.54929733,2013,9/18/2013,3,1693,261,0.420356899,0.351982325,99.5,318,1
3740,-119.7153015,35.54929733,2013,9/26/2013,3,1753,269,0.55651027,0.559154212,103,421,1
3740,-119.7153015,35.54929733,2013,10/2/2013,3,1797,275,0.670191646,0.723870575,86,507,1
3740,-119.7153015,35.54929733,2013,10/9/2013,3,1842,282,0.787177801,0.866239846,88.5,595.5,1
3740,-119.7153015,35.54929733,2013,10/16/2013,3,1881,289,0.828816891,0.948228121,31.5,627,1
3740,-119.7153015,35.54929733,2013,10/23/2013,3,1928,296,0.927957714,0.990178108,75,702,1
3740,-119.7153015,35.54929733,2013,4/3/2013,0,215,93,0.081355929,0.293530852,24,36,1
3740,-119.7153015,35.54929733,2013,4/10/2013,0,249,100,0.122033902,0.425833762,18,54,1
3740,-119.7153015,35.54929733,2013,4/17/2013,0,281,107,0.291525424,0.555210114,75,129,1
3740,-119.7153015,35.54929733,2013,4/24/2013,0,332,114,0.43163842,0.74641943,62,191,1
3740,-119.7153015,35.54929733,2013,5/1/2013,0,393,121,0.64971751,0.901716053,96.5,287.5,1
3740,-119.7153015,35.54929733,2013,5/8/2013,0,442,128,0.836158216,0.964739323,82.5,370,1
3740,-119.7153015,35.54929733,2013,7/24/2013,2,1139,205,0.120713308,0.0889965,44,44,1
3740,-119.7153015,35.54929733,2013,7/31/2013,2,1207,212,0.245541841,0.178426474,45.5,89.5,1
3740,-119.7153015,35.54929733,2013,8/7/2013,2,1276,219,0.378600836,0.328316778,48.5,138,1
3740,-119.7153015,35.54929733,2013,8/14/2013,2,1348,226,0.570644736,0.553179741,70,208,1
3740,-119.7153015,35.54929733,2013,8/21/2013,2,1414,233,0.775034308,0.771403968,74.5,282.5,1
3740,-119.7153015,35.54929733,2013,9/4/2013,3,1552,247,0.122686774,0.085636392,89.5,89.5,1
3740,-119.7153015,35.54929733,2013,9/11/2013,3,1625,254,0.259766966,0.186714858,100,189.5,1
3740,-119.7153015,35.54929733,2013,9/18/2013,3,1693,261,0.383139133,0.351982325,90,279.5,1
3740,-119.7153015,35.54929733,2013,9/26/2013,3,1753,269,0.509252906,0.559154212,92,371.5,1
3740,-119.7153015,35.54929733,2013,10/2/2013,3,1797,275,0.625771105,0.723870575,85,456.5,1
3740,-119.7153015,35.54929733,2013,10/9/2013,3,1842,282,0.751884878,0.866239846,92,548.5,1
3740,-119.7153015,35.54929733,2013,10/16/2013,3,1881,289,0.86703223,0.948228121,84,632.5,1
3770,-119.694313,35.55051422,2013,3/27/2013,0,179,86,0.060800001,0.178785086,6.5,19,1
3770,-119.694313,35.55051422,2013,4/3/2013,0,215,93,0.086400002,0.293530852,8,27,1
3770,-119.694313,35.55051422,2013,4/10/2013,0,249,100,0.142399997,0.425833762,17.5,44.5,1
3770,-119.694313,35.55051422,2013,4/17/2013,0,281,107,0.305599988,0.555210114,51,95.5,1
3770,-119.694313,35.55051422,2013,4/24/2013,0,332,114,0.481599987,0.74641943,55,150.5,1
3770,-119.694313,35.55051422,2013,5/1/2013,0,393,121,0.689599991,0.901716053,65,215.5,1
3770,-119.694313,35.55051422,2013,5/8/2013,0,442,128,0.822399974,0.964739323,41.5,257,1
3770,-119.694313,35.55051422,2013,9/4/2013,3,1552,247,0.097986579,0.085636392,73,73,1
3770,-119.694313,35.55051422,2013,9/11/2013,3,1625,254,0.183892623,0.186714858,64,137,1
3770,-119.694313,35.55051422,2013,9/18/2013,3,1693,261,0.287248313,0.351982325,77,214,1
3770,-119.694313,35.55051422,2013,9/26/2013,3,1753,269,0.413422823,0.559154212,94,308,1
3770,-119.694313,35.55051422,2013,10/2/2013,3,1797,275,0.559731543,0.723870575,109,417,1
3770,-119.694313,35.55051422,2013,10/9/2013,3,1842,282,0.706711411,0.866239846,109.5,526.5,1
3770,-119.694313,35.55051422,2013,10/16/2013,3,1881,289,0.824832201,0.948228121,88,614.5,1
3770,-119.694313,35.55051422,2013,10/23/2013,3,1928,296,0.91879195,0.990178108,70,684.5,1
3780,-119.7292023,35.56487274,2013,3/20/2013,0,153,79,0.056066178,0.113150336,28,30.5,1
3780,-119.7292023,35.56487274,2013,3/27/2013,0,179,86,0.121323526,0.178785086,35.5,66,1
3780,-119.7292023,35.56487274,2013,4/3/2013,0,215,93,0.185661763,0.293530852,35,101,1
3780,-119.7292023,35.56487274,2013,4/10/2013,0,249,100,0.238970593,0.425833762,29,130,1
3780,-119.7292023,35.56487274,2013,4/17/2013,0,281,107,0.390625,0.555210114,82.5,212.5,1
3780,-119.7292023,35.56487274,2013,4/24/2013,0,332,114,0.486213237,0.74641943,52,264.5,1
3780,-119.7292023,35.56487274,2013,5/1/2013,0,393,121,0.670036793,0.901716053,100,364.5,1
3780,-119.7292023,35.56487274,2013,5/8/2013,0,442,128,0.83088237,0.964739323,87.5,452,1
3780,-119.7292023,35.56487274,2013,9/4/2013,3,1552,247,0.070150323,0.085636392,49,49,1
3780,-119.7292023,35.56487274,2013,9/11/2013,3,1625,254,0.229778096,0.186714858,111.5,160.5,1
3780,-119.7292023,35.56487274,2013,9/18/2013,3,1693,261,0.361488909,0.351982325,92,252.5,1
3780,-119.7292023,35.56487274,2013,9/26/2013,3,1753,269,0.486757338,0.559154212,87.5,340,1
3780,-119.7292023,35.56487274,2013,10/2/2013,3,1797,275,0.645669281,0.723870575,111,451,1
3780,-119.7292023,35.56487274,2013,10/9/2013,3,1842,282,0.795991421,0.866239846,105,556,1
3780,-119.7292023,35.56487274,2013,10/16/2013,3,1881,289,0.870436668,0.948228121,52,608,1
3780,-119.7292023,35.56487274,2013,10/23/2013,3,1928,296,0.94273442,0.990178108,50.5,658.5,1
3800,-119.7522964,35.58639145,2013,3/20/2013,0,143,79,0.050493963,0.092271611,21.5,23,1
3800,-119.7522964,35.58639145,2013,3/27/2013,0,168,86,0.080131724,0.14939478,13.5,36.5,1
3800,-119.7522964,35.58639145,2013,4/3/2013,0,203,93,0.160263449,0.251603901,36.5,73,1
3800,-119.7522964,35.58639145,2013,4/10/2013,0,236,100,0.242590562,0.372741222,37.5,110.5,1
3800,-119.7522964,35.58639145,2013,4/17/2013,0,267,107,0.342480779,0.497639239,45.5,156,1
3800,-119.7522964,35.58639145,2013,4/24/2013,0,317,114,0.490669608,0.692152083,67.5,223.5,1
3800,-119.7522964,35.58639145,2013,5/1/2013,0,376,121,0.657519221,0.866955757,76,299.5,1
3800,-119.7522964,35.58639145,2013,5/8/2013,0,423,128,0.81778264,0.946504772,73,372.5,1
3800,-119.7522964,35.58639145,2013,6/5/2013,1,646,156,0.112852663,0.176997021,14,18,1
3800,-119.7522964,35.58639145,2013,6/12/2013,1,721,163,0.131661445,0.302543581,3,21,1
3800,-119.7522964,35.58639145,2013,6/19/2013,1,780,170,0.26332289,0.429054439,21,42,1
3800,-119.7522964,35.58639145,2013,6/26/2013,1,848,177,0.470219433,0.590644062,33,75,1
3800,-119.7522964,35.58639145,2013,7/3/2013,1,904,184,0.617554843,0.721456528,23.5,98.5,1
3800,-119.7522964,35.58639145,2013,7/10/2013,1,964,191,0.73667711,0.840282679,19,117.5,1
3800,-119.7522964,35.58639145,2013,7/16/2013,1,1020,197,0.858934164,0.919751346,19.5,137,1
3810,-119.7684402,35.6069603,2013,3/20/2013,0,143,79,0.119359531,0.092271611,40.5,41,1
3810,-119.7684402,35.6069603,2013,3/27/2013,0,168,86,0.247452691,0.14939478,44,85,1
3810,-119.7684402,35.6069603,2013,4/3/2013,0,203,93,0.41048035,0.251603901,56,141,1
3810,-119.7684402,35.6069603,2013,4/10/2013,0,236,100,0.480349332,0.372741222,24,165,1
3810,-119.7684402,35.6069603,2013,4/17/2013,0,267,107,0.636098981,0.497639239,53.5,218.5,1
3810,-119.7684402,35.6069603,2013,4/24/2013,0,317,114,0.755458534,0.692152083,41,259.5,1
3810,-119.7684402,35.6069603,2013,5/1/2013,0,376,121,0.81804949,0.866955757,21.5,281,1
3810,-119.7684402,35.6069603,2013,5/8/2013,0,423,128,0.944687068,0.946504772,43.5,324.5,1
3810,-119.7684402,35.6069603,2013,7/31/2013,2,1171,212,0.138461545,0.124101073,67.5,67.5,1
3810,-119.7684402,35.6069603,2013,8/7/2013,2,1238,219,0.314871788,0.235944822,86,153.5,1
3810,-119.7684402,35.6069603,2013,8/14/2013,2,1307,226,0.524102569,0.419285864,102,255.5,1
3810,-119.7684402,35.6069603,2013,8/21/2013,2,1370,233,0.691282034,0.629033029,81.5,337,1
3810,-119.7684402,35.6069603,2013,8/28/2013,2,1443,240,0.860512793,0.853075564,82.5,419.5,1
3810,-119.7684402,35.6069603,2013,9/11/2013,3,1578,254,0.143968865,0.114867993,92.5,92.5,1
3810,-119.7684402,35.6069603,2013,9/18/2013,3,1647,261,0.298054487,0.231529474,99,191.5,1
3810,-119.7684402,35.6069603,2013,9/26/2013,3,1705,269,0.466926068,0.391896427,108.5,300,1
3810,-119.7684402,35.6069603,2013,10/2/2013,3,1749,275,0.620233476,0.543692946,98.5,398.5,1
3810,-119.7684402,35.6069603,2013,10/9/2013,3,1792,282,0.756420255,0.706548214,87.5,486,1
3810,-119.7684402,35.6069603,2013,10/16/2013,3,1831,289,0.863035023,0.836104393,68.5,554.5,1
3820,-119.7029648,35.49545288,2013,3/27/2013,0,179,86,0.061185468,0.179669738,4.5,16,1
3820,-119.7029648,35.49545288,2013,4/3/2013,0,214,93,0.101338431,0.29056561,10.5,26.5,1
3820,-119.7029648,35.49545288,2013,4/10/2013,0,248,100,0.160611853,0.421361148,15.5,42,1
3820,-119.7029648,35.49545288,2013,4/17/2013,0,279,107,0.302103251,0.545210183,37,79,1
3820,-119.7029648,35.49545288,2013,4/24/2013,0,329,114,0.516252398,0.734028816,56,135,1
3820,-119.7029648,35.49545288,2013,5/1/2013,0,389,121,0.717017233,0.894596159,52.5,187.5,1
3820,-119.7029648,35.49545288,2013,5/8/2013,0,437,128,0.912045896,0.960371435,51,238.5,1
3820,-119.7029648,35.49545288,2013,7/24/2013,2,1145,205,0.084487535,0.094932482,30.5,30.5,1
3820,-119.7029648,35.49545288,2013,7/31/2013,2,1215,212,0.260387808,0.192414626,63.5,94,1
3820,-119.7029648,35.49545288,2013,8/7/2013,2,1281,219,0.423822701,0.341611773,59,153,1
3820,-119.7029648,35.49545288,2013,8/14/2013,2,1355,226,0.619113564,0.5747329,70.5,223.5,1
3820,-119.7029648,35.49545288,2013,8/21/2013,2,1428,233,0.792243779,0.813721538,62.5,286,1
3820,-119.7029648,35.49545288,2013,9/4/2013,3,1570,247,0.091015168,0.105017371,78,78,1
3820,-119.7029648,35.49545288,2013,9/11/2013,3,1645,254,0.203617275,0.228440478,96.5,174.5,1
3820,-119.7029648,35.49545288,2013,9/18/2013,3,1713,261,0.31855309,0.415352821,98.5,273,1
3820,-119.7029648,35.49545288,2013,9/26/2013,3,1771,269,0.461493582,0.629186749,122.5,395.5,1
3820,-119.7029648,35.49545288,2013,10/2/2013,3,1815,275,0.582263708,0.784707189,103.5,499,1
3820,-119.7029648,35.49545288,2013,10/9/2013,3,1859,282,0.719953299,0.906877637,118,617,1
3820,-119.7029648,35.49545288,2013,10/16/2013,3,1898,289,0.8168028,0.968436241,83,700,1
3820,-119.7029648,35.49545288,2013,10/23/2013,3,1943,296,0.920069993,0.995060623,88.5,788.5,1
3840,-119.2483521,35.6230545,2013,7/31/2013,2,1148,212,0.093347639,0.09743958,43.5,43.5,1
3840,-119.2483521,35.6230545,2013,8/7/2013,2,1213,219,0.215665236,0.188271508,57,100.5,1
3840,-119.2483521,35.6230545,2013,8/14/2013,2,1281,226,0.360515028,0.342453331,67.5,168,1
3840,-119.2483521,35.6230545,2013,8/21/2013,2,1339,233,0.497854084,0.520910561,64,232,1
3840,-119.2483521,35.6230545,2013,8/28/2013,2,1400,240,0.702789724,0.729726076,95.5,327.5,1
3840,-119.2483521,35.6230545,2013,9/4/2013,2,1462,247,0.832617998,0.897206545,60.5,388,1
3840,-119.2483521,35.6230545,2013,9/18/2013,3,1591,261,0.118483409,0.131095797,50,50,1
3840,-119.2483521,35.6230545,2013,9/26/2013,3,1649,269,0.343601882,0.237584382,95,145,1
3840,-119.2483521,35.6230545,2013,10/2/2013,3,1695,275,0.558056891,0.358220637,90.5,235.5,1
3840,-119.2483521,35.6230545,2013,10/9/2013,3,1740,282,0.72748816,0.511778593,71.5,307,1
3840,-119.2483521,35.6230545,2013,10/16/2013,3,1779,289,0.82938391,0.655995429,43,350,1
3840,-119.2483521,35.6230545,2013,10/23/2013,3,1828,296,0.930094779,0.826114476,42.5,392.5,1
3860,-119.7198486,35.50320053,2013,4/10/2013,0,249,100,0.088071346,0.425833762,18,39.5,1
3860,-119.7198486,35.50320053,2013,4/17/2013,0,281,107,0.236343369,0.555210114,66.5,106,1
3860,-119.7198486,35.50320053,2013,4/24/2013,0,332,114,0.372352272,0.74641943,61,167,1
3860,-119.7198486,35.50320053,2013,5/1/2013,0,393,121,0.60535115,0.901716053,104.5,271.5,1
3860,-119.7198486,35.50320053,2013,5/8/2013,0,442,128,0.811594188,0.964739323,92.5,364,1
3860,-119.7198486,35.50320053,2013,7/24/2013,2,1139,205,0.085460596,0.0889965,38.5,38.5,1
3860,-119.7198486,35.50320053,2013,7/31/2013,2,1207,212,0.233074367,0.178426474,66.5,105,1
3860,-119.7198486,35.50320053,2013,8/7/2013,2,1276,219,0.400665939,0.328316778,75.5,180.5,1
3860,-119.7198486,35.50320053,2013,8/14/2013,2,1348,226,0.620421767,0.553179741,99,279.5,1
3860,-119.7198486,35.50320053,2013,8/21/2013,2,1414,233,0.806881249,0.771403968,84,363.5,1
3860,-119.7198486,35.50320053,2013,9/4/2013,3,1552,247,0.08809524,0.085636392,74,74,1
3860,-119.7198486,35.50320053,2013,9/11/2013,3,1625,254,0.202380955,0.186714858,96,170,1
3860,-119.7198486,35.50320053,2013,9/18/2013,3,1693,261,0.316071421,0.351982325,95.5,265.5,1
3860,-119.7198486,35.50320053,2013,9/26/2013,3,1753,269,0.452380955,0.559154212,114.5,380,1
3860,-119.7198486,35.50320053,2013,10/2/2013,3,1797,275,0.588095248,0.723870575,114,494,1
3860,-119.7198486,35.50320053,2013,10/9/2013,3,1842,282,0.699999988,0.866239846,94,588,1
3860,-119.7198486,35.50320053,2013,10/16/2013,3,1881,289,0.79940474,0.948228121,83.5,671.5,1
3860,-119.7198486,35.50320053,2013,10/23/2013,3,1928,296,0.906547606,0.990178108,90,761.5,1
3870,-119.7207718,35.51005554,2013,4/3/2013,0,215,93,0.062937066,0.293530852,19.5,31.5,1
3870,-119.7207718,35.51005554,2013,4/10/2013,0,249,100,0.136863142,0.425833762,37,68.5,1
3870,-119.7207718,35.51005554,2013,4/17/2013,0,281,107,0.3106893,0.555210114,87,155.5,1
3870,-119.7207718,35.51005554,2013,4/24/2013,0,332,114,0.481518477,0.74641943,85.5,241,1
3870,-119.7207718,35.51005554,2013,5/1/2013,0,393,121,0.672327697,0.901716053,95.5,336.5,1
3870,-119.7207718,35.51005554,2013,5/8/2013,0,442,128,0.845154822,0.964739323,86.5,423,1
3870,-119.7207718,35.51005554,2013,7/24/2013,2,1139,205,0.10414201,0.0889965,44,44,1
3870,-119.7207718,35.51005554,2013,7/31/2013,2,1207,212,0.249704137,0.178426474,61.5,105.5,1
3870,-119.7207718,35.51005554,2013,8/7/2013,2,1276,219,0.396449715,0.328316778,62,167.5,1
3870,-119.7207718,35.51005554,2013,8/14/2013,2,1348,226,0.609467447,0.553179741,90,257.5,1
3870,-119.7207718,35.51005554,2013,8/21/2013,2,1414,233,0.797633111,0.771403968,79.5,337,1
3870,-119.7207718,35.51005554,2013,9/4/2013,3,1552,247,0.125860989,0.085636392,100.5,100.5,1
3870,-119.7207718,35.51005554,2013,9/11/2013,3,1625,254,0.241703197,0.186714858,92.5,193,1
3870,-119.7207718,35.51005554,2013,9/18/2013,3,1693,261,0.360050082,0.351982325,94.5,287.5,1
3870,-119.7207718,35.51005554,2013,9/26/2013,3,1753,269,0.507201016,0.559154212,117.5,405,1
3870,-119.7207718,35.51005554,2013,10/2/2013,3,1797,275,0.644333124,0.723870575,109.5,514.5,1
3870,-119.7207718,35.51005554,2013,10/9/2013,3,1842,282,0.770194113,0.866239846,100.5,615,1
3870,-119.7207718,35.51005554,2013,10/16/2013,3,1881,289,0.872260511,0.948228121,81.5,696.5,1
3870,-119.7207718,35.51005554,2013,3/20/2013,0,153,79,0.062700965,0.113150336,33.5,39,1
3870,-119.7207718,35.51005554,2013,3/27/2013,0,179,86,0.088424437,0.178785086,16,55,1
3870,-119.7207718,35.51005554,2013,4/3/2013,0,215,93,0.156752408,0.293530852,42.5,97.5,1
3870,-119.7207718,35.51005554,2013,4/10/2013,0,249,100,0.252411574,0.425833762,59.5,157,1
3870,-119.7207718,35.51005554,2013,4/17/2013,0,281,107,0.398713827,0.555210114,91,248,1
3870,-119.7207718,35.51005554,2013,4/24/2013,0,332,114,0.544212222,0.74641943,90.5,338.5,1
3870,-119.7207718,35.51005554,2013,5/1/2013,0,393,121,0.692122161,0.901716053,92,430.5,1
3870,-119.7207718,35.51005554,2013,5/8/2013,0,442,128,0.839228272,0.964739323,91.5,522,1
3870,-119.7207718,35.51005554,2013,5/22/2013,1,557,142,0.129759133,0.080904551,83.5,83.5,1
3870,-119.7207718,35.51005554,2013,5/29/2013,1,606,149,0.139860138,0.12646082,6.5,90,1
3870,-119.7207718,35.51005554,2013,6/5/2013,1,671,156,0.226107225,0.213879421,55.5,145.5,1
3870,-119.7207718,35.51005554,2013,6/12/2013,1,747,163,0.261072248,0.35640049,22.5,168,1
3870,-119.7207718,35.51005554,2013,6/19/2013,1,808,170,0.373737365,0.494199455,72.5,240.5,1
3870,-119.7207718,35.51005554,2013,6/26/2013,1,877,177,0.573426545,0.66144675,128.5,369,1
3870,-119.7207718,35.51005554,2013,7/3/2013,1,935,184,0.731934726,0.786772847,102,471,1
3870,-119.7207718,35.51005554,2013,7/10/2013,1,996,191,0.835275829,0.890348077,66.5,537.5,1
3870,-119.7207718,35.51005554,2013,7/24/2013,2,1139,205,0.178431377,0.0889965,91,91,1
3870,-119.7207718,35.51005554,2013,7/31/2013,2,1207,212,0.327450991,0.178426474,76,167,1
3870,-119.7207718,35.51005554,2013,8/7/2013,2,1276,219,0.472549021,0.328316778,74,241,1
3870,-119.7207718,35.51005554,2013,8/14/2013,2,1348,226,0.633333325,0.553179741,82,323,1
3870,-119.7207718,35.51005554,2013,8/21/2013,2,1414,233,0.801960766,0.771403968,86,409,1
3870,-119.7207718,35.51005554,2013,9/4/2013,3,1552,247,0.13186191,0.085636392,116.5,116.5,1
3870,-119.7207718,35.51005554,2013,9/11/2013,3,1625,254,0.266553491,0.186714858,119,235.5,1
3870,-119.7207718,35.51005554,2013,9/18/2013,3,1693,261,0.381437451,0.351982325,101.5,337,1
3870,-119.7207718,35.51005554,2013,9/26/2013,3,1753,269,0.50367856,0.559154212,108,445,1
3870,-119.7207718,35.51005554,2013,10/2/2013,3,1797,275,0.61856252,0.723870575,101.5,546.5,1
3870,-119.7207718,35.51005554,2013,10/9/2013,3,1842,282,0.734578371,0.866239846,102.5,649,1
3870,-119.7207718,35.51005554,2013,10/16/2013,3,1881,289,0.822863638,0.948228121,78,727,1
3870,-119.7207718,35.51005554,2013,10/23/2013,3,1928,296,0.917940021,0.990178108,84,811,1
3881,-119.255806,35.56662369,2013,3/27/2013,0,181,86,0.050724637,0.184099481,3.5,7,1
3881,-119.255806,35.56662369,2013,4/3/2013,0,219,93,0.119565219,0.310692936,9.5,16.5,1
3881,-119.255806,35.56662369,2013,4/10/2013,0,252,100,0.224637687,0.437575132,14.5,31,1
3881,-119.255806,35.56662369,2013,4/17/2013,0,287,107,0.329710156,0.578320324,14.5,45.5,1
3881,-119.255806,35.56662369,2013,4/24/2013,0,343,114,0.510869563,0.779818356,25,70.5,1
3881,-119.255806,35.56662369,2013,5/1/2013,0,406,121,0.731884062,0.922846735,30.5,101,1
3881,-119.255806,35.56662369,2013,5/8/2013,0,455,128,0.894927561,0.974315584,22.5,123.5,1
3881,-119.255806,35.56662369,2013,9/11/2013,3,1572,254,0.086563304,0.107037708,33.5,33.5,1
3881,-119.255806,35.56662369,2013,9/18/2013,3,1637,261,0.169250652,0.211081281,32,65.5,1
3881,-119.255806,35.56662369,2013,9/26/2013,3,1697,269,0.310077518,0.364936531,54.5,120,1
3881,-119.255806,35.56662369,2013,10/2/2013,3,1743,275,0.432816535,0.521108449,47.5,167.5,1
3881,-119.255806,35.56662369,2013,10/9/2013,3,1789,282,0.571059406,0.694675028,53.5,221,1
3881,-119.255806,35.56662369,2013,10/16/2013,3,1829,289,0.757105947,0.828709126,72,293,1
3881,-119.255806,35.56662369,2013,10/23/2013,3,1878,296,0.926356614,0.942879677,65.5,358.5,1
3940,-119.22966,35.63796616,2013,5/22/2013,1,554,142,0.0625,0.078728519,2,2,1
3940,-119.22966,35.63796616,2013,5/29/2013,1,604,149,0.078125,0.124846093,0.5,2.5,1
3940,-119.22966,35.63796616,2013,6/5/2013,1,669,156,0.234375,0.210455671,5,7.5,1
3940,-119.22966,35.63796616,2013,6/12/2013,1,729,163,0.234375,0.318833113,0,7.5,1
3940,-119.22966,35.63796616,2013,6/19/2013,1,794,170,0.421875,0.461660236,6,13.5,1
3940,-119.22966,35.63796616,2013,6/26/2013,1,866,177,0.625,0.635810792,6.5,20,1
3940,-119.22966,35.63796616,2013,7/3/2013,1,920,184,0.765625,0.757559061,4.5,24.5,1
3940,-119.22966,35.63796616,2013,9/18/2013,3,1591,261,0.111561865,0.131095797,27.5,27.5,1
3940,-119.22966,35.63796616,2013,9/26/2013,3,1649,269,0.294117659,0.237584382,45,72.5,1
3940,-119.22966,35.63796616,2013,10/2/2013,3,1695,275,0.458417863,0.358220637,40.5,113,1
